Datetime,Conversation ID,Tweet ID,Text,Likes,Retweets,Replies,Language,Media,Username,User Description,User Image
2022-04-04 14:36:53+00:00,1510989791973703688,1510989791973703688,"Notes from @decentraland’s first ever #Metaverse Fashion Week, my experience in @MetaPartyDCL in beautiful wearables from @DigiFun_ and how this digital event impact the fashion industry! Watch here               👉https://t.co/6QbyxvvbNm via @YouTube👈 #NFTCommunity https://t.co/OiBgsOU1Rq",13,1,2,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FPgdM8LaQAAeTlS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FPgdM8LaQAAeTlS?format=jpg&name=large')]",masha_yong,@DigiFun_ ❤️‍🔥 Creating wearables and having fun in the metaverse! 🌍🙋🏻‍♀️ Discord: discord.gg/raapNbf3Yz #metaverse #decentraland,https://pbs.twimg.com/profile_images/1566999646618423297/dDJGpc1O_normal.jpg
2022-04-04 14:31:27+00:00,1510988422567149575,1510988422567149575,Nifty News: Luxury brands join Decentraland's Metaverse Fashion Week https://t.co/q3poRUfbQI,0,0,0,en,,albertcolor,"Albert Narcisse​ Expert Hair Colorist offers exceptional hair color and hair care in NYC. His philosophy, The best-dressed tresses, appear effortless.",https://pbs.twimg.com/profile_images/1122741521/Albert_Narcisse_normal.jpg
2022-04-04 14:00:00+00:00,1510980509047803905,1510980509047803905,Did you attend the fashion week that was held in the Metaverse?! 🤯 Let us know 👇 https://t.co/F38OJDsngX,19,6,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FPgFWOoWYAkSSkM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FPgFWOoWYAkSSkM?format=jpg&name=large')]",SplashFashions,Fashion | Sustainability | Collaborations Splash Official Account. splashfashions.com,https://pbs.twimg.com/profile_images/1247139945472495622/Oy5IRyRR_normal.jpg
2022-04-04 13:45:36+00:00,1510976885320208404,1510976885320208404,"Is Metaverse Fashion Week The Future Of The Industry? 

https://t.co/TQrJuQpfs8

#metaverse #digitalfashion #fashioninnovation #digitalculture https://t.co/eR3QErZVsj",3,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FPgRVswXwAQ34Tf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FPgRVswXwAQ34Tf?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FPgRV8FXMActziK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FPgRV8FXMActziK?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FPgRWK2XsAwr_CV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FPgRWK2XsAwr_CV?format=jpg&name=large')]",amanda_cosco,Fashion & Beauty Innovation Journalist ✍🏻 📸 🎥 Speaker🎙 & Strategic Consultant 💼 Founder of @Electric_Runway⚡️,https://pbs.twimg.com/profile_images/1445226508847570944/y2bxhaVd_normal.jpg
2022-04-04 13:41:30+00:00,1510975852661641221,1510975852661641221,🤖 the first ever metaverse fashion week event was hosted by virtual world decentraland and attracted over 70 fas. icymi is djing auroboros ltd closing show for the world s first metaverse fashion week. #contestalert #nfts #metaverse https://t.co/OvQ8Au9Ipx,1,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FPgQh7PXoAAcudq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FPgQh7PXoAAcudq?format=jpg&name=large')]",empirischtech,We help clients in materializing data-driven decisions by making use of fair and explainable machine learning models.,https://pbs.twimg.com/profile_images/1450428745459040256/EnDtPXNp_normal.jpg
2022-04-04 13:25:28+00:00,1510971817644597250,1510971817644597250,"""As many as 70 fashion labels and designers participated in the Metaverse Fashion Week""
Read more here: https://t.co/hy3nzEJA6P 
Source: https://t.co/0wyNzNWg1l
Follow @virtual_crunch now for more news and updates. https://t.co/Pvo0ZNtlkB",0,0,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FPgMgu_UcAE8Xpo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FPgMgu_UcAE8Xpo?format=jpg&name=large')]",virtual_crunch,The Virtual Crunch is your one-stop destination for all virtual events and technology news. We provide you with the latest breaking news and videos.,https://pbs.twimg.com/profile_images/1385875369476050944/JitCIrsM_normal.jpg
2022-04-04 12:05:02+00:00,1510951577988780036,1510951577988780036,"5 artists have collaborated with Hogan for their first drop in the #Metaverse . The brand presented an #NFT collection during the first fashion week in the Metaverse hosted in Decentraland 
https://t.co/6mkPMX2MoE
#italianfashion #Web3 #NFTs",0,0,0,en,,_bblurred,"✨Art+Tech Writer  ✨ TechArtTalks Editor ✨Creative AI Lead @libre_ai  
🐞",https://pbs.twimg.com/profile_images/1594733448601665539/BgFB-6XQ_normal.jpg
2022-04-04 12:01:45+00:00,1510950748741324807,1510950748741324807,"In the week that saw the first ever Fashion Week in the Metaverse, we take a dive into the four-day virtual event.

https://t.co/er6fDxOkRO",0,0,0,en,,NotionMagazine,"💫 YOU HEARD IT HERE FIRST 💫
Print. Digital. Agency (Studio Notion)
⬇️ Read the latest ⬇️",https://pbs.twimg.com/profile_images/1321516026761195522/iEFIgI26_normal.jpg
2022-04-04 11:46:10+00:00,1510946827285123073,1510946827285123073,"Metaverse Fashion Week Closes With An Outer Space Experience
#metaverse #NFT #crypto #Blockchain https://t.co/t2t5nH8v9A",1,0,0,en,,totheverge,"We are a dynamic blog media covering everything about #Future #Technologies such as #metaverse, #VirtualReality, #AugmentedReality, #NFTs, #AI, #Crypto and more",https://pbs.twimg.com/profile_images/1524742903041429504/AtVw44QW_normal.jpg
2022-04-04 10:50:59+00:00,1510932940234051589,1510932940234051589,"How I went to #fashion week in the #metaverse- CNN Style
https://t.co/AQzIGjG9y2",0,0,0,en,,aVg,"#DeepTech #Entrepreneur - #AI+#3D+#DigitalTwins, #FashionTech #Strategist - #AI4Fashion + #VirtualRetail # #VirtualSampling",https://pbs.twimg.com/profile_images/1296009269922476033/zMZbPxmt_normal.jpg
2022-04-04 10:05:04+00:00,1510921383341174786,1510921383341174786,"Did Metaverse Fashion Week show us the way for virtual brand experiences? Dolce &amp; Gabbana, Selfridges and Tommy Hilfiger featured fashion in the celebration on Decentraland. https://t.co/9iVzHxgxg1 https://t.co/hNtqJxhQZA",1,1,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FPfe_XmXoAcUApp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FPfe_XmXoAcUApp?format=jpg&name=large')]",CampaignAsia,"The voice of the media, marketing and advertising community in Asia-Pacific.",https://pbs.twimg.com/profile_images/1547030381173833728/5GXDaY2G_normal.jpg
2022-04-04 09:55:26+00:00,1510918956470931461,1510918962418450441,"3. @decentraland hosted its first ever fashion week in the #metaverse. The four-day Metaverse Fashion Week saw participation from 60+ leading brands like @TommyHilfiger and @dolcegabbana💃
The event gives a glimpse of how this space could be used for future exhibitions.",0,0,1,en,,ExpoPlatform_,We empower #eventprofs with 365 community and smart event solutions to offer a seamless and personalised year-round experience to their audience.,https://pbs.twimg.com/profile_images/1504480646206717952/I7i7mMl6_normal.jpg
2022-04-04 08:35:01+00:00,1510898722649038849,1510898722649038849,"""The #NFTs on offer at @TommyHilfiger’s Metaverse Fashion Week pop-up were directly redeemable for limited edition physical product from Hilfiger’s Spring 2022 collection. Such an exchange was made possible by @BosonProtocol enabling technology""

@Forbes 
https://t.co/2B9HypznXa https://t.co/4VRSX5scv4",119,21,4,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FPfKYXZXsAEjmju?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FPfKYXZXsAEjmju?format=jpg&name=large')]",BosonProtocol,"Web3’s Commerce Layer  

Join the community ⬇️ 
t.me/bosonprotocol 
discord.gg/QSdtKRaap6",https://pbs.twimg.com/profile_images/1564990961423458309/74l9A-xK_normal.jpg
2022-04-04 07:11:02+00:00,1510877586615906304,1510877586615906304,"Did Metaverse Fashion Week show us the way for virtual brand experiences? Well, sort of https://t.co/0hA3IPM1Nq",1,0,0,en,,CampaignExpUK,The Experiences channel for @campaignmag - we champion brand experiences and all things #experiential,https://pbs.twimg.com/profile_images/1080869592740888576/i1EjqLM9_normal.jpg
2022-04-04 05:04:03+00:00,1510818374871224326,1510845630260064259,"@Anna_Zhukovska You should be the judge of a metaverse fashion week. 
Why don't we have miss metaverse? We already have the winner here😉🏆",0,0,0,en,,avframes,"Fine art photographer & documentarian • Pianist
           Featured at Nat Geo, Times etc, exhibited with UN • #NFT Artist⠀⠀⠀⠀⠀⠀⠀",https://pbs.twimg.com/profile_images/1559514648126205952/_KMUeWAC_normal.jpg
2022-04-04 04:53:03+00:00,1510842864758140932,1510842864758140932,"Did #Metaverse Fashion Week show us the way for virtual brand experiences? Well, sort of…by Max Vedel (@mxvdl) in @CampaignAsia https://t.co/lggxcLy01H",0,0,0,en,,JohnBSheldon,"Defence policy, space, cyberspace, metaverse, Lunapolitics and geopolitics wonk. Ideologically unreliable. Слава Україні! 🇺🇦",https://pbs.twimg.com/profile_images/1608733907100262401/WOtZLxs4_normal.jpg
2022-04-04 04:42:05+00:00,1510840105132470277,1510840105132470277,"Must Read: Condé Nast Staffers Form Union, Lessons From Metaverse Fashion Week https://t.co/l3IaWb0D5h",0,0,0,en,,TrendsReportNow,Everything that’s on trend now,https://pbs.twimg.com/profile_images/1352064805260165120/Sz4lsKIT_normal.jpg
2022-04-04 04:17:23+00:00,1510833886728761346,1510833886728761346,Learnings from Metaverse Fashion Week https://t.co/Iitr067O2O,0,0,0,en,,donfabi24501250,,https://pbs.twimg.com/profile_images/1441390619532791808/oAw8bD99_normal.jpg
2022-04-04 04:14:41+00:00,1510833210640326656,1510833210640326656,"‘Gamify more, reward players’: Metaverse Fashion Week’s producer on the lessons learned - Glossy https://t.co/xKRVXrQ6qb",0,0,0,en,,dxharmony21,"DXHarmony is your agile, digital transformation expert who innovates and delivers.",https://pbs.twimg.com/profile_images/1464012654964580352/uPYu0j8k_normal.jpg
2022-04-04 04:14:33+00:00,1510833176972652545,1510833176972652545,"‘Gamify more, reward players’: Metaverse Fashion Week’s producer on the lessons learned - Glossy https://t.co/tWwzwl21yE Buy BTC: https://t.co/NvvKJPmPAy #metaverse #crypto #nft #gamer #future #meta https://t.co/4oT4IF8lUx",2,0,2,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FPeOxHCVgAM2uLO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FPeOxHCVgAM2uLO?format=jpg&name=large')]",cryptscp,"The latest in #crypto #nft news. 
#btc #eth #blockchain #metaverse #art #bitcoin #web3",https://pbs.twimg.com/profile_images/1473716953621610498/PsbKXG9F_normal.jpg
2022-04-04 04:14:33+00:00,1510833174653276160,1510833174653276160,"‘Gamify more, reward players’: Metaverse Fashion Week’s producer on the lessons learned - Glossy https://t.co/ev85Sh6vT4",0,0,0,en,,Cryptoprenure,"The ultimate feed for crypto & finance news 24/7💥 💯

Follow to keep up to date 🔥

#Crypto #Bitcoin #Ethereum #Blockchain",https://pbs.twimg.com/profile_images/1452397409284284422/gmQWqDDd_normal.jpg
2022-04-04 04:14:33+00:00,1510833173734703108,1510833173734703108,"‘Gamify more, reward players’: Metaverse Fashion Week’s producer on the lessons learned - Glossy https://t.co/3TJI1jhK5D",0,0,0,en,,metav3rse_,"We have the inside scoop on all things NFTs, Crypto and Metaverse. Web3 is here…….",https://pbs.twimg.com/profile_images/1487349445222092802/ofN1G3SI_normal.jpg
2022-04-04 04:14:33+00:00,1510833173327855618,1510833173327855618,"‘Gamify more, reward players’: Metaverse Fashion Week’s producer on the lessons learned - Glossy https://t.co/lCywtPPjSG",0,0,1,en,,PartnersNFT,NFT Marketing Services & Consulting- #NFTs #NFTdrop #NFTGiveaway #NFTpromotor #NFTmarketing | Division of @waywestmedia,https://pbs.twimg.com/profile_images/1486891687083347970/CiujA_at_normal.jpg
2022-04-04 04:12:15+00:00,1510832597039038470,1510832597039038470,Learnings from Metaverse Fashion Week https://t.co/YH5tQWVLp7,0,0,0,en,,group_kq,THIS WEBSITE PROVIDE LATEST NEWS ON EDUCATION. Continue To help US FOR LATEST NEWS AND WE WILL PROVIDE BEST OF OUR EFFORTS  TO MAKE YOU UPDATED,https://pbs.twimg.com/profile_images/1468164186219991043/JQnQVV0A_normal.jpg
2022-04-04 03:51:03+00:00,1510827259254431749,1510827259254431749,"How Luxury Retail’s Big Metaverse Fashion Week Experiment In #Decentraland Played Out With Virtual Stores, #NFT Wearables, A Bored Ape Collaboration And More

Read More: https://t.co/qCVHNCfRlr

#LuxuryCruxx #LuxuryConnect https://t.co/gJ4Z6A05W2",1,1,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FPeJYo7XMAMYyOM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FPeJYo7XMAMYyOM?format=jpg&name=large')]",luxurycruxx,"Luxury Cruxx is a catalyst platform to serve you with luxury related latest happenings, trends, reports, analytics and forecasts from all over the globe.",https://pbs.twimg.com/profile_images/1230372066588647430/v6BYn0Ck_normal.jpg
2022-04-04 02:52:44+00:00,1510812584450002945,1510812584450002945,"Did Metaverse Fashion Week show us the way for virtual brand experiences? Well, sort of https://t.co/ghWtw9hhYu",0,0,0,en,,AsianAcademyCr2,,https://pbs.twimg.com/profile_images/1502106336187715586/vBRqMb4I_normal.png
2022-04-04 01:30:22+00:00,1510791857751543812,1510791857751543812,"Did Metaverse Fashion Week show us the way for virtual brand experiences? Well, sort of #campaign #metaverse #metaversefashionweek #brandexperiences 

https://t.co/1K8WIJXoqi",0,0,0,en,,PPSEACL,THE #SPONSORSHIP EXPERTS,https://pbs.twimg.com/profile_images/1298442003340877824/7mibECir_normal.jpg
2022-04-04 00:30:00+00:00,1510776664543805441,1510776664543805441,"ICYMI: As many as 70 fashion brands and designers took part in the Metaverse Fashion Week, an event that was hosted by virtual world Decentraland https://t.co/BfIPYGCjcF",27,11,6,en,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1507654089232248835/img/c1G_4zjpLDxn13q5.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1507654089232248835/vid/640x360/-VOUVyZuB0DvDLv4.mp4?tag=14', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1507654089232248835/vid/1280x720/XVW8LVGEGQ5j3xrh.mp4?tag=14', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1507654089232248835/pl/DxXmqbwOLwOtgchr.m3u8?tag=14&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1507654089232248835/vid/480x270/-73Or1W6Rbrd6Hlj.mp4?tag=14', bitrate=288000)], duration=99.823, views=175298)]",Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",https://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg
2022-04-17 23:59:49+00:00,1515842499968909319,1515842499968909319,What Fashion Week is like in the metaverse https://t.co/0RW9U4KklJ,0,0,0,en,,educationaspect,USEducationService.com is a website given to sharing information in substance that is open out there on the web,https://pbs.twimg.com/profile_images/1501495829357600769/4pBfN7Nl_normal.jpg
2022-04-17 20:04:07+00:00,1515783181542338561,1515783181542338561,Metaverse Fashion Week wearables for holders?! Hyped! @therebelsnft  @BosonProtocol @decentraland https://t.co/K82jhRv5M4,3,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FQkkhydX0AAfH6S?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FQkkhydX0AAfH6S?format=png&name=large')]",poco_now,tech and art. bricks and blocks ( he/him ) 🇧🇷 🇨🇦,https://pbs.twimg.com/profile_images/1608485682904801281/TU--jm8h_normal.jpg
2022-04-17 14:38:32+00:00,1515701247143256065,1515701247143256065,Decentraland plans Metaverse’s first ever Fashion Week https://t.co/gqxD7tXxXT,2,0,0,en,,AttorneyNFT,"Attorney in Houston, TX. NFT Enthusiast.  Tweets are my opinion not legal advice.",https://pbs.twimg.com/profile_images/1488302363748278272/Xre7w1a3_normal.jpg
2022-04-17 14:07:41+00:00,1515693485290106884,1515693485290106884,The Highs and Lows of the First-Ever Metaverse Fashion Week https://t.co/yoCbnGl4VG,11,5,0,en,,ELLEmagazine,"Fashion. Beauty. Celebrity. Culture. 
Follow ELLE on Instagram and YouTube: instagram.com/elleusa/ youtube.com/elle",https://pbs.twimg.com/profile_images/840584515710001154/hZKofewI_normal.jpg
2022-04-17 09:38:09+00:00,1515625655014236165,1515625655014236165,Luxury Brands at Decentraland’s Metaverse Fashion Week https://t.co/WmeMT09eKG,0,0,0,en,,Mercadocryptoen,Mercado Crypto #Bitcoin @crypto_mercado,https://pbs.twimg.com/profile_images/1510217904410746884/cubSWN2f_normal.jpg
2022-04-17 09:27:15+00:00,1515622908768538626,1515622908768538626,Metaverse Fashion Week is here! https://t.co/jqQOLBtYot,1,0,0,en,,asolengin,"Ingeniero Industrial
Consultor - Formador
Técnico Superior en PRL


Profesional free lance
Gestión de Calidad y Mejora Contínua
Tecnología Textil",https://pbs.twimg.com/profile_images/1577535486511513600/uB8lpkn5_normal.jpg
2022-04-17 09:19:40+00:00,1515523761507864582,1515621000678817794,"@NftRamo 8sianNFT team has worked their ass off and was successfully part of @decentraland  Metaverse Fashion Week, providing phydigital products. This is only the beginning, team is building up the brand and IP. @8sianNFT",0,0,0,en,,Relianne1,NFT collector | @8sianNFT Brand Partnerships |,https://pbs.twimg.com/profile_images/1606975104873029632/nOhF7DYN_normal.jpg
2022-04-17 08:00:27+00:00,1515601067358228481,1515601067358228481,MANA Crypto News: Decentraland Struts Higher on Metaverse Fashion Week Plans https://t.co/n6DfB7Kxs8,0,0,0,en,,StickyMintNFT,"Sticky Mint NFT publishes various NFT collections from new emerging artists.

If you wish to collaborate, send us a DM.",https://pbs.twimg.com/profile_images/1494659533503078402/yHnDIxvM_normal.jpg
2022-04-17 05:56:31+00:00,1515553545696669697,1515569877683105792,"@AllRyLHedUp Since January we have released a secondary collection, collaborated with one of the worlds greatest show designers, dominated sales at metaverse fashion week, announced metawrapping, multiple metaverse land purchases, irl activations and a collab with Chicago bulls. More to come.",31,2,3,en,,betty_nft,CEO/Founder/Horde Mother @deadfellaz (she/her) Represented by @unitedtalent,https://pbs.twimg.com/profile_images/1605048049021001728/4Tz8rvDC_normal.jpg
2022-04-17 02:33:02+00:00,1515518670167969796,1515518670167969796,The first-ever Metaverse Fashion Week: Digital fashion is here to stay https://t.co/2AkenSRbFP,0,0,0,en,,KaluMorano1,Go confidently in the direction of your dreams.  Live the life you have imagined.,https://pbs.twimg.com/profile_images/1467780485157990404/flP6ds2T_normal.jpg
2022-04-17 01:27:00+00:00,1515502052310454272,1515502052310454272,I went to fashion week in the metaverse https://t.co/AuYvsdxX9Q,1,1,0,en,,HoranyTaban,All about @Technology,https://pbs.twimg.com/profile_images/1498973870530965504/4-EgC_Ot_normal.jpg
2022-04-16 22:57:31+00:00,1515464434566590466,1515464434566590466,The first-ever Metaverse Fashion Week: Digital fashion is here to stay https://t.co/ZMuAYk3bxV,0,0,0,en,,RaRa2xxxx,"Life isn’t about getting and having, it’s about giving and being.",https://pbs.twimg.com/profile_images/1464350344868253697/EioBx7bE_normal.jpg
2022-04-16 21:07:31+00:00,1515436752323985417,1515436752323985417,"In late March, Decentraland, the mosthyped blockchain-based metaverse, hosted its own Fashion Week, a monument to virtual art, music, and couture that saw a total attendance of 108,000 unique visitors over four days.

Read more int…https://t.co/VK6KqQi2Xp https://t.co/pIz5dabv3n",0,0,0,en,,StartupChristos,Startup Consultant & Coach · Product · Growth · Investment Readiness | 100+ Startups · 30+ Countries · $15M+ Raised · 2 Exits,https://pbs.twimg.com/profile_images/1450001058470760449/36x9ixn9_normal.jpg
2022-04-16 20:53:05+00:00,1515433116650786816,1515433116650786816,NFT adoption: Tokens take the runway at Metaverse Fashion Week - Cointelegraph https://t.co/B144NQ42us #NFT #NFTs #NFTCommunity,3,0,1,en,,nuworldcrypto,24/7 Crypto & NFT News│Crypto & NFT Education│Crypto Analyst│Content Creator│Social Media Manager | beacons.ai/nuworldcrypto,https://pbs.twimg.com/profile_images/1596632298039943169/y9cDtLYh_normal.jpg
2022-04-16 20:53:03+00:00,1515433109952499714,1515433109952499714,NFT adoption: Tokens take the runway at Metaverse Fashion Week - Cointelegraph https://t.co/l1mGTCi7it #sendyournft #nftlover #nft,1,1,0,en,,SENDYOURNFT,Breaking NFT & Crypto News #SendYourNFT #nft #Tshare #Lshare #babydogecoin #galaxyheroescoin FoR MaRkEtiNg ReQuEsTS Please DM to me📩,https://pbs.twimg.com/profile_images/1515289740215521281/7OAmqJud_normal.jpg
2022-04-16 18:45:38+00:00,1515347723951747079,1515401043579920387,@KrayTrain @doodles I'm actually salty we didn't get included in Metaverse Fashion Week so I'm out for blood.,3,0,1,en,,RegularRuben,Designing Premium Varsity Jackets and Curating Premium Experiences... NFT Maxi. #BAFDesigns,https://pbs.twimg.com/profile_images/1610494413691658246/YoE9lM7g_normal.jpg
2022-04-16 17:40:10+00:00,1515384569821908994,1515384569821908994,"Shayli Harrison x Mutani Wrap Up Crypto Fashion Week With Style 

https://t.co/RmGyA1sQbd

#NFTs #NFT #Fashion #Metaverse #Crypto",3,1,1,en,,NFTClothingClub,"Luxury, high quality, unique fashion pieces, for every reality. Inspired by #Bitcoin, built on #Stacks. #NFTCC Discord: discord.gg/jS2dz7v778",https://pbs.twimg.com/profile_images/1499167217182818309/5FswNj48_normal.jpg
2022-04-16 13:19:48+00:00,1515319044286599171,1515319044286599171,How was the first ever Metaverse Fashion Week? - #digitalworld #socialmedia https://t.co/71ujkPvun5,0,1,0,en,,euronewsweek,"Connecting stories, businesses, and the brilliant people behind them.",https://pbs.twimg.com/profile_images/1410647886564671500/sIqSkP8m_normal.jpg
2022-04-16 08:56:28+00:00,1515252777571819521,1515252777571819521,Metaverse Fashion Week 2022 : Tech Daily https://t.co/fZ6xA36LBP,0,0,0,en,,dailytechsfeed,"Fast and Reliable Sports News right from the ""Locker Room"".",https://pbs.twimg.com/profile_images/1484791855355101184/R42gMGbe_normal.jpg
2022-04-16 08:22:57+00:00,1515244341282881541,1515244341282881541,"Metaverse Fashion Week 2022 &amp;#8211; Bitcoin RSS
 
- Latest #Crypto News from #G2KC
- Follow us for News and Giveaways!
https://t.co/17OIwRjuYf",0,0,1,en,,Get2KnoCrypto,"| 24/7 Crypto Currency News & Content |
| #Crypto is the #future |
| Not Financial Advice |
| Follow for #Crypto giveaways |
| Together, To The Moon. |",https://pbs.twimg.com/profile_images/1459411721710448641/PtYHZeD4_normal.jpg
2022-04-16 08:00:19+00:00,1515238645908885505,1515238645908885505,"American Designer Label Tommy Hilfiger  launches #VirtualClothing line at the Inaugural Decentralised #Metaverse Fashion Week.  

Have you entered the NFT world yet?

#NFTs #NFTwearables #TommyHilfiger #Decentralisarion #FashionWeek #LTH https://t.co/7kXN5hvvv0",9,3,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FQc1hI0X0AAch_1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQc1hI0X0AAch_1?format=jpg&name=large')]",lth_nft,"NFT | Web3 | Metaverse - Service Provider 💎
Architectural Creation | Smart Contracts | VR and AR Experiences | Merchandise Services | Developers | Marketing",https://pbs.twimg.com/profile_images/1496188837424422918/WCOixBYb_normal.jpg
2022-04-16 00:47:19+00:00,1515129677362438150,1515129677362438150,Metaverse Fashion Week: Understand everything about NFTs https://t.co/TjScNhsePO,0,0,0,en,,ahmedbeing1,hello,https://pbs.twimg.com/profile_images/1496982140327809025/_LSC8HoO_normal.png
2022-04-15 18:03:32+00:00,1515028062156505095,1515028062156505095,"The virtual universe explored at Metaverse Fashion Week is connected to the physical world, with potential for huge overlap. Is it just a marketing opportunity for luxury brands, or a path to significant new sales? https://t.co/u1vEuITlE3",0,0,0,en,,LucieGuicheney,Brand content @PublicisMedia Défricheuse de tendances #com #marketing #medias.,https://pbs.twimg.com/profile_images/3493166893/25c2e0b970b66c1625f917d2aec7fe51_normal.jpeg
2022-04-15 18:01:12+00:00,1515027472810749968,1515027472810749968,MANA Crypto News: Decentraland Struts Higher on Metaverse Fashion Week Plans https://t.co/2XNhDQ6gyG,0,0,0,en,,ngu_sam,,https://pbs.twimg.com/profile_images/1489485540533878790/ajBPbeIC_normal.jpg
2022-04-15 17:54:34+00:00,1515025804471996417,1515025804471996417,"ARTISANT, PUMA Drop NFTs at Metaverse Fashion Week https://t.co/ijIRl4Ee66 https://t.co/XLk5ABVzs9",2,1,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FQZz8McUYAEmb36?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQZz8McUYAEmb36?format=jpg&name=large')]",L_Spencer,Director of Omnichannel for LVMH USA. Digital marketing nerd. Videogame addict! All my tweets are my own.,https://pbs.twimg.com/profile_images/889931065162252288/lbtBtl8F_normal.jpg
2022-04-15 17:12:05+00:00,1515015115933995009,1515015115933995009,The first-ever Metaverse Fashion Week: Digital fashion is here to stay https://t.co/V4VYIA07Ud,1,0,0,en,,kryptonews20,Empire of Crypto News 💰📈,https://pbs.twimg.com/profile_images/1515691852380446722/IQkqiW9a_normal.jpg
2022-04-15 14:55:49+00:00,1514980822419488772,1514980822419488772,Snapshots Metaverse fashion week #decentraland #metaverse https://t.co/9EaCbIKKaT,1,1,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FQZK_VTaQAAR3ul?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQZK_VTaQAAR3ul?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FQZK_-EakAI9ADj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQZK_-EakAI9ADj?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FQZLAwVaQAYpPKo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQZLAwVaQAYpPKo?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FQZLBzNagAMB_Q-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQZLBzNagAMB_Q-?format=jpg&name=large')]",Blockchain_arch,"Architecture & Design. Metaverse digital assets 🏢 for 
@Decentraland #metaverse #nft #eth
Follow me on Instagram for more 🔥
Floor price: 0.0085eth",https://pbs.twimg.com/profile_images/1519921938247913473/LB8IIi7I_normal.jpg
2022-04-15 11:33:39+00:00,1514928348161622023,1514929945658621955,"Roadmap 1 completed through NFT winter, Q1 2022 Vision complete, $AWOO ecosystem token launched, #SuperPxls launched, #WLDFNGZ capsule drop for Metaverse Fashion Week, #NewFangCity live, FangRunner Live, #WLDFNGZ store front soon and Q2 news coming!.. and you want utility? https://t.co/lU35zoBChC",16,5,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FQYcwYkWQAQjNht?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQYcwYkWQAQjNht?format=jpg&name=large')]",Kcain1982,"Husband, Dad, JPEG Collector | #NFTs | @DeadFellaz #7870 & #2086 | @FangGangNFT x 25 | $ETH |",https://pbs.twimg.com/profile_images/1610957687126114305/WoN61T78_normal.png
2022-04-15 08:00:33+00:00,1514876314649604099,1514876314649604099,MANA Crypto News: Decentraland Struts Higher on Metaverse Fashion Week Plans https://t.co/kdHof4Uep8,0,0,0,en,,tomasz_toczek,ttFUND.co Invest like a pro. Discover the wisdom of invest and information service #ttFUND #BTC #Gold #Silver #futeres #infices #Realestate #Forex #Crypto #News,https://pbs.twimg.com/profile_images/1140729447366238210/wZSb-RMW_normal.png
