;created_at;date;name;username;link;tweet;replies_count;retweets_count;likes_count;photos
232;2022-02-26 14:09:10 CET;26.02.22;B o J a X , MetaMegaMegaMeta bojax.eth humanAI bot;beauxjacques1;https://twitter.com/BeauxJacques1/status/1497559363069743108;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/8kjPzwEadJ  https://t.co/zYWoZFJi8E";0;2;5;['https://pbs.twimg.com/media/FMhmTeKVUAQLI0E.jpg']
233;2022-02-26 12:34:27 CET;26.02.22;Quanta;quanta0x;https://twitter.com/quanta0x/status/1497535528719175684;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges.  https://t.co/7oe4SzugzC  https://t.co/ragufFOz5Y";0;0;1;['https://pbs.twimg.com/media/FMhQoEnaUAA0K-I.jpg']
234;2022-02-26 12:00:46 CET;26.02.22;Aserebit;aserebit;https://twitter.com/aserebit/status/1497527050458083336;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp;amp; Gabbana, Selfridges  https://t.co/T5zLDoMKKQ";0;0;0;[]
235;2022-02-26 11:35:13 CET;26.02.22;Agustí Piñeyro;crypto_airways;https://twitter.com/Crypto_Airways/status/1497520621798014978;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges 👀  https://t.co/1twOGbbL29";0;0;0;[]
236;2022-02-26 10:41:29 CET;26.02.22;Get 2 Know Crypto;get2knocrypto;https://twitter.com/Get2KnoCrypto/status/1497507097948393475;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp;#038; Gabbana, Selfridges   - Latest #Crypto News from #G2KC - Follow for News and Giveaways!  https://t.co/0Typ1UleHs";1;0;0;[]
237;2022-02-26 10:41:19 CET;26.02.22;Tech Daily;dailytechsfeed;https://twitter.com/dailytechsfeed/status/1497507058538754048;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges : Tech Daily  https://t.co/2nqBfc4dUg";0;0;0;[]
238;2022-02-26 09:55:46 CET;26.02.22;Coinf.in;coinf_in;https://twitter.com/Coinf_in/status/1497495593052168192;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/21uezPiebU";0;0;0;[]
239;2022-02-26 08:34:21 CET;26.02.22;Idelto;ideltoinfo;https://twitter.com/IdeltoInfo/status/1497475105517146113;"""Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges""   The blockchain-based virtual world Decentraland has announced the launch of a Metaverse Fashion Week that is scheduled to take place... (Idelto -  https://t.co/jnW2TvL7lt)  https://t.co/EqYA8aAUny";0;0;1;['https://pbs.twimg.com/media/FMgZrDbX0AQ6DAq.jpg']
240;2022-02-26 07:59:41 CET;26.02.22;MetaCrunch;meta_crunch;https://twitter.com/meta_crunch/status/1497466379859120132;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/pbZ8rUspaJ";0;0;1;[]
241;2022-02-26 07:23:22 CET;26.02.22;FTFTX;ftftxglobal;https://twitter.com/ftftxglobal/status/1497457241326178305;"The blockchain-based virtual world Decentraland announced the launch of a Metaverse Fashion Week that is scheduled to take place on March 24 – 27.   👉 A large number of well-known fashion brands such as Dolce &amp; Gabbana, Selfridges, Tommy Hilfiger, Jacob &amp; Co will be attending.  https://t.co/QKyTDh2Xdt";0;3;9;['https://pbs.twimg.com/media/FMgI0fVVUAYNdkp.png']
242;2022-02-26 07:21:17 CET;26.02.22;ExBulletin;bulletin_ex;https://twitter.com/bulletin_ex/status/1497456716971229188;"Decentraland to Host Metaverse Fashion Week Featuring Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges – Metaverse Bitcoin News  https://t.co/ZiS4QlEIFH";0;0;1;[]
243;2022-02-26 05:55:37 CET;26.02.22;TheCryptoNotice.com;thecryptonotice;https://twitter.com/thecryptonotice/status/1497435157648658437;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges – Metaverse Bitcoin News  https://t.co/mVMDnYuq13";0;0;0;[]
244;2022-02-26 05:34:02 CET;26.02.22;Cryptotoker;cryptotoker1;https://twitter.com/Cryptotoker1/status/1497429728730353665;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/hnzQgdpKrn";0;0;0;[]
245;2022-02-26 04:20:50 CET;26.02.22;CryptoNews.Best;cryptonewsbest;https://twitter.com/CryptoNewsBest/status/1497411305376002050;"#Decentraland to Host #Metaverse #Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/6FdnixMbR0 #blockchain #franckmuller";1;0;0;[]
246;2022-02-26 04:15:20 CET;26.02.22;WolfCtrader;wolfctrader;https://twitter.com/WolfCtrader/status/1497409923113635842;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/bEVFuDpeYP  https://t.co/pyJR88mSXH";0;0;0;['https://pbs.twimg.com/media/FMfeY7VUUAAulTX.jpg']
247;2022-02-26 04:13:09 CET;26.02.22;⚡Buy #Bitcoin & Chill ⚡;usd2btc;https://twitter.com/usd2btc/status/1497409373966114821;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges – Metaverse Bitcoin News  https://t.co/dcXpVZI8vQ";0;0;0;[]
248;2022-02-26 04:05:20 CET;26.02.22;NFT search engine 🌈daily auction;brave0nft;https://twitter.com/brave0nft/status/1497407404815929349;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp;amp; Gabbana, Selfridges  https://t.co/HLsVeuFxJS   #nft #tezos";0;0;0;[]
249;2022-02-26 03:17:54 CET;26.02.22;Cryptocurrencies;criptomonedas99;https://twitter.com/Criptomonedas99/status/1497395467444965384;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges -  https://t.co/KBCMaehhAk";0;0;0;[]
250;2022-02-26 03:08:38 CET;26.02.22;News Caboodle;newscaboodle;https://twitter.com/newscaboodle/status/1497393135839703042;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/gFwnzXG1m5";0;1;0;[]
251;2022-02-26 03:00:00 CET;26.02.22;Factiive;factiive;https://twitter.com/factiive/status/1497390962611568643;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges   https://t.co/QIIstVblax  #market #bitcoinguru #invest";0;0;0;[]
252;2022-02-26 02:48:21 CET;26.02.22;Crypto Content;cryptocontent2;https://twitter.com/CryptoContent2/status/1497388031552147457;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/HGrziNxL2c";0;0;0;[]
253;2022-02-26 02:10:03 CET;26.02.22;FutureProTech Official;futureprotech1;https://twitter.com/FutureProTech1/status/1497378394371145729;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges – Metaverse Bitcoin News  https://t.co/KuKAWPCFSP";0;0;0;[]
254;2022-02-26 02:06:39 CET;26.02.22;Sil - #FreeUkraine;_silvino_;https://twitter.com/_silvino_/status/1497377536480845824;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges – Metaverse Bitcoin News | February 25, 2022 at 09:43PM |   https://t.co/n40rPbHT40  #Blockchain #Innovation #Fintech  #AI #ML #Cybersecurity";0;1;0;[]
255;2022-02-26 01:30:32 CET;26.02.22;GalacticSpaceBucks;galacticsbucks;https://twitter.com/GalacticSBucks/status/1497368449168789505;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/Isrezg4EAJ";0;0;0;[]
256;2022-02-26 01:22:53 CET;26.02.22;BtcMiningVolt;btcminingvolt;https://twitter.com/btcminingvolt/status/1497366522737610753;"Decentraland To Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/qlTn4fB0RM";0;0;0;[]
257;2022-02-26 01:14:22 CET;26.02.22;DigitalMoneyBox;digitalmoneybo1;https://twitter.com/DigitalMoneyBo1/status/1497364378663985155;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp;amp; Gabbana, Selfridges. Vi... -  https://t.co/usnwQt4ycO #CryptocurrencyNews #cryptocurrency #Crypto #CryptoNews";0;0;0;[]
258;2022-02-26 01:11:39 CET;26.02.22;Ranzware.eth ₿💫;ranzware;https://twitter.com/Ranzware/status/1497363694610698242;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/V0njpBSZu5";0;0;0;[]
259;2022-02-26 01:11:38 CET;26.02.22;Ranz.io #Bot;ranz_io;https://twitter.com/Ranz_io/status/1497363693591482374;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/UXjMA66OOh";0;0;0;[]
260;2022-02-26 01:03:12 CET;26.02.22;CryptoDigiCurrency.com©️;cryptodigicurr1;https://twitter.com/CryptoDigiCurr1/status/1497361568136404998;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/hYDqdklcG7";0;0;0;[]
261;2022-02-26 00:57:50 CET;26.02.22;Crypto Investment News;cryptocouporg;https://twitter.com/Cryptocouporg/status/1497360217906032641;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp;amp; Gabbana, Selfridges   https://t.co/2fFwOk9joF summary_large_image";0;0;0;[]
262;2022-02-26 00:18:10 CET;26.02.22;Bit News;bitnewsch;https://twitter.com/bitnewsCH/status/1497350237710651399;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  #Metaverse #Blockchain    https://t.co/oUXDi2UJc5";0;0;0;[]
263;2022-02-26 00:03:49 CET;26.02.22;Guncelkal.net;guncelkalnet;https://twitter.com/guncelkalnet/status/1497346625739632641;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/J7bVv1JMAP";0;0;0;[]
264;2022-02-26 00:02:00 CET;26.02.22;cryptoharry;cryptoharrynet;https://twitter.com/cryptoharrynet/status/1497346170003283976;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/ghUgRQ4I8K";0;0;0;[]
265;2022-02-26 00:01:03 CET;26.02.22;Crypto Daily Press;the_cryptodaily;https://twitter.com/The_CryptoDaily/status/1497345930898513926;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/tyyNUmfgUA";0;0;0;[]
266;2022-02-25 23:50:00 CET;25.02.22;CoinShots⚡ Crypto News & Stats 🚀;coinshots;https://twitter.com/coinshots/status/1497343148250574849;"Decentraland To Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  Read More👉  https://t.co/NvlDcxX3TZ  #cryptoNews #metaverse";0;0;0;[]
267;2022-02-25 23:48:50 CET;25.02.22;is crypto;iscrypto1;https://twitter.com/iscrypto1/status/1497342854779314179;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/ulZEWnfBws  https://t.co/471qrUQ72i";0;0;0;['https://pbs.twimg.com/media/FMehZCjXIAQpJ-T.jpg']
268;2022-02-25 23:47:31 CET;25.02.22;is crypto;iscrypto1;https://twitter.com/iscrypto1/status/1497342523282501641;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/ulZEWnfBws  https://t.co/KjgOZDEDPU";0;0;0;['https://pbs.twimg.com/media/FMehFx4XoAEaKnc.jpg']
269;2022-02-25 23:31:37 CET;25.02.22;NMAssets;nmassets;https://twitter.com/NMAssets/status/1497338521467633664;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges &gt; Buy Certified Asset Protection &gt;  https://t.co/4eSuAhBOHF  https://t.co/kV0ZHZilcP";0;0;0;['https://pbs.twimg.com/media/FMedcyjWUAoGZkQ.jpg']
270;2022-02-25 23:25:52 CET;25.02.22;JackOfAllTechs;jackofalltechs;https://twitter.com/JackOfAllTechs/status/1497337075045220355;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/ZuhnYkRkHR #blockchain #cavalli #decentraland #dolcegabbana";0;0;0;[]
271;2022-02-25 23:24:24 CET;25.02.22;Bitcoin Debate;btcdebate;https://twitter.com/BtcDebate/status/1497336705594142727;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/Zmj8D9RKcr";0;0;0;[]
272;2022-02-25 23:21:02 CET;25.02.22;addictedtocrypto;addicted2crypto;https://twitter.com/addicted2crypto/status/1497335860190068738;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp;amp; Gabbana, Selfridges  https://t.co/srO0TI84pD";0;0;0;[]
273;2022-02-25 23:20:53 CET;25.02.22;Beagle Generation;beaglegenerati1;https://twitter.com/BeagleGenerati1/status/1497335820847562762;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges – Metaverse Bitcoin News -  https://t.co/IuQsVEkOAM  https://t.co/3ScVe36fPO";0;0;0;['https://pbs.twimg.com/media/FMea_nlXsAIeiqX.jpg']
274;2022-02-25 23:09:54 CET;25.02.22;Bitcoin Feed News;bitcoinfnews;https://twitter.com/BitcoinFNews/status/1497333056730021897;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/N7GvKgbXKZ";0;0;0;[]
275;2022-02-25 23:09:22 CET;25.02.22;Mindless Crypto News;mindless_crypto;https://twitter.com/Mindless_Crypto/status/1497332923963478018;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/5XdewzSHLh";0;0;0;[]
276;2022-02-25 23:07:51 CET;25.02.22;Nichol Lame;lamenichol;https://twitter.com/LameNichol/status/1497332542554488834;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/YyYpsfhrwj";0;0;0;['https://pbs.twimg.com/media/FMeYAzNXIAEFNS7.jpg']
277;2022-02-25 23:05:07 CET;25.02.22;ZODIAC;zodiac_nft;https://twitter.com/ZODIAC_NFT/status/1497331851224043523;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/UZ6NS6wWD7";0;0;0;[]
278;2022-02-25 23:05:05 CET;25.02.22;Technology Manias;technologymani2;https://twitter.com/TechnologyMani2/status/1497331843124899841;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/elvF1vJK9g";0;0;0;[]
279;2022-02-25 23:03:25 CET;25.02.22;TechNoobs;tech_noobs;https://twitter.com/Tech_Noobs/status/1497331423191130121;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/u9736ZuUoA";0;0;0;[]
280;2022-02-25 23:02:04 CET;25.02.22;Mega Bounce Nation;bouncenationke;https://twitter.com/bouncenationke/status/1497331086329843713;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/2IAOmCn5q4";0;0;0;[]
281;2022-02-25 23:01:58 CET;25.02.22;NoBellDefi;nobelldefi;https://twitter.com/nobelldefi/status/1497331060295749637;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/TpKkSUwkfi";0;0;0;[]
282;2022-02-25 23:00:56 CET;25.02.22;is crypto;iscrypto1;https://twitter.com/iscrypto1/status/1497330801939206151;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/ulZEWnfBws";0;0;0;[]
283;2022-02-25 23:00:50 CET;25.02.22;Crypto Daily Sun;cryptodailysun;https://twitter.com/CryptoDailySun/status/1497330775519203328;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/d6KB0pG0SD";0;0;0;[]
284;2022-02-25 23:00:46 CET;25.02.22;🌘xenite;oxenite;https://twitter.com/oxenite/status/1497330759652286472;#Decentraland to Host #Metaverse Fashion Week With ⁦@TommyHilfiger⁩, ⁦@dolcegabbana⁩, #Selfridges   https://t.co/SY6Xmsjd1b;0;0;0;[]
285;2022-02-25 22:56:31 CET;25.02.22;CRYPTO KENYA;cryptokenya2;https://twitter.com/cryptokenya2/status/1497329689362378752;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/hmiVF55dO1";0;0;0;[]
286;2022-02-25 22:55:57 CET;25.02.22;Africa News Herald;heraldafrican;https://twitter.com/HeraldAfrican/status/1497329547750129667;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/Ix3dOrUoBX";0;0;0;[]
287;2022-02-25 22:52:01 CET;25.02.22;WebTradeTalk™;webtradetalk;https://twitter.com/webtradetalk/status/1497328557495926790;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges – Metaverse Bitcoin News  https://t.co/pmOAp4gy9z";0;0;0;[]
288;2022-02-25 22:48:41 CET;25.02.22;Cryptoguydotbiz;cryptoguydotbiz;https://twitter.com/cryptoguydotbiz/status/1497327715510362115;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/PDj1MVb9uv";0;0;0;[]
289;2022-02-25 22:45:14 CET;25.02.22;Get 2 Know Crypto;get2knocrypto;https://twitter.com/Get2KnoCrypto/status/1497326848426053641;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp;#038; Gabbana, Selfridges – Metaverse Bitcoin News   - Latest #Crypto News from #G2KC - Follow for News and Giveaways!  https://t.co/SkVtNYOt9y";0;0;0;[]
290;2022-02-25 22:42:03 CET;25.02.22;CryptoNewswire 🌐;cryptonewswire;https://twitter.com/CryptoNewswire/status/1497326049394315267;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges -  https://t.co/mKU4p54JSR #trading #finance";0;0;0;[]
291;2022-02-25 22:41:54 CET;25.02.22;Muhabarishaji News;muhabarishaji;https://twitter.com/Muhabarishaji/status/1497326011951759363;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges – Metaverse Bitcoin News  https://t.co/G9AONWcXkJ";0;0;0;[]
292;2022-02-25 22:40:55 CET;25.02.22;Money Stacks;moneystacks19;https://twitter.com/MoneyStacks19/status/1497325762592055297;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges – Metaverse Bitcoin News -  https://t.co/y9LXUoSjDv  https://t.co/idk4WYzXR2";0;0;0;['https://pbs.twimg.com/media/FMeR2JgX0AMlGMj.jpg']
293;2022-02-25 22:38:53 CET;25.02.22;BbcTechUpdate;bbctechupdate1;https://twitter.com/BbcTechUpdate1/status/1497325251046301703;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges – Metaverse Bitcoin News  https://t.co/kgZ26LsZed";0;0;1;[]
294;2022-02-25 22:38:35 CET;25.02.22;Investing Newseverything;inewseverything;https://twitter.com/INewseverything/status/1497325174382866439;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges – Metaverse Bitcoin News – Investing NewsEverything  https://t.co/dU6empDSK7";1;0;0;[]
295;2022-02-25 22:37:05 CET;25.02.22;Bitcorom;bitcorom;https://twitter.com/bitcorom/status/1497324799084748801;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/SxDZTczPkA";0;1;1;[]
296;2022-02-25 22:37:03 CET;25.02.22;Coinboard;coinboard;https://twitter.com/Coinboard/status/1497324790587166722;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/IjNzwsOhu0 #Metaverse #Blockchain #Cavalli #Decentraland";0;0;0;[]
297;2022-02-25 22:37:03 CET;25.02.22;cappcoins_crypto;cappcoinscrypto;https://twitter.com/CappcoinsCrypto/status/1497324789341442049;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/g7zd0KLV6Q #crypto #cryptocurrency #bitcoin";1;0;0;[]
298;2022-02-25 22:36:24 CET;25.02.22;MetaCrunch;meta_crunch;https://twitter.com/meta_crunch/status/1497324626858360836;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges – Metaverse Bitcoin News  https://t.co/mpuXaGEOFI";0;0;0;[]
299;2022-02-25 22:36:20 CET;25.02.22;GEM HODLERS News & Marketing Co.® 💎;thegemhodlers;https://twitter.com/TheGemHodlers/status/1497324607543681028;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges – Metaverse Bitcoin News  https://t.co/RDSI8hy6wV";0;0;0;[]
300;2022-02-25 22:36:07 CET;25.02.22;CryptoCurrencies News bot;butterlemonbot;https://twitter.com/ButterLemonBot/status/1497324553395183618;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges :  https://t.co/y72zLDxzjC  https://t.co/hv7jaBu6LH";0;0;0;['https://pbs.twimg.com/media/FMeQvvnXwAkVDLg.jpg']
301;2022-02-25 22:35:33 CET;25.02.22;Latestcrypto.news - Latest Crypto News 24/7 📈🚀;latestcrypton;https://twitter.com/LatestcryptoN/status/1497324413678723075;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/Y9wyYJEocB";0;0;0;[]
302;2022-02-25 22:34:48 CET;25.02.22;Uomoelegante;uomoeleganteit;https://twitter.com/UomoeleganteIt/status/1497324224599498758;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  read on  https://t.co/yqbYGiB8LB  https://t.co/TUTqx5nu6K #uomoelegante #gloo #miradaonline #ecosistemaonline  https://t.co/zSjoxBXZaL";0;0;0;['https://pbs.twimg.com/media/FMeQcmdWQAQ10Yl.jpg']
303;2022-02-25 22:34:48 CET;25.02.22;Faisals Crypto News;faisalscrypto;https://twitter.com/faisalscrypto/status/1497324224490450944;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/QpGBCdZeRG";0;0;0;[]
304;2022-02-25 22:32:42 CET;25.02.22;BitcoinAgile;bitcoinagile;https://twitter.com/bitcoinagile/status/1497323697106993155;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  Metaverse #bitcoin News  https://t.co/kgfWIwScgX  https://t.co/MI7W2Ob7dA";2;1;3;['https://pbs.twimg.com/media/FMeP98aXoAgyDOF.jpg']
305;2022-02-25 22:32:36 CET;25.02.22;DTM;derektmckinney;https://twitter.com/DerekTMcKinney/status/1497323669818798083;"🤓🤔👍 #knownews #bitcoin #eth Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana,   https://t.co/tLWCKmH51H";0;0;0;[]
306;2022-02-25 22:32:35 CET;25.02.22;Crypto Breaking News;cryptobreaknews;https://twitter.com/CryptoBreakNews/status/1497323663800082438;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/8VH3zWqJYX";0;0;0;[]
307;2022-02-25 22:32:27 CET;25.02.22;Jamie Redman;jamiecrypto;https://twitter.com/jamieCrypto/status/1497323634154782723;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/Ar9BZNNIHy via @BTCTN";0;0;0;[]
308;2022-02-25 22:32:18 CET;25.02.22;The Hack Posts;hackposts;https://twitter.com/HackPosts/status/1497323594111758338;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges – Metaverse Bitcoin News  https://t.co/IboEMzfawJ";0;0;0;[]
309;2022-02-25 22:31:56 CET;25.02.22;icoquality;icoquality;https://twitter.com/icoquality/status/1497323502650724365;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges #ico #cryptocurrency #token";0;0;0;[]
310;2022-02-25 19:00:30 CET;25.02.22;AGORACOM - George;agoracom;https://twitter.com/AGORACOM/status/1497270294720958464;"NEWS... $COIN @tokens_com &amp; @decentraland Announce Brands Participating in #Metaverse Fashion Week   ⏩ Including: @Roberto_Cavalli @dolcegabbana @TommyHilfiger &amp; more  ⏩ Event held on property owned by $SMURF sub @metav3rsegroup   $HIVE $ETH  #crypto   https://t.co/WzgusXzntT  https://t.co/j7TuKHRniW";0;0;3;['https://pbs.twimg.com/media/FMdfZQqX0AE-yI4.jpg']
311;2022-02-25 17:17:42 CET;25.02.22;The Fashion Law;thefashionlaw;https://twitter.com/TheFashionLaw/status/1497244422546890781;"Dolce &amp; Gabbana, Tommy Hilfiger &amp; Elie Saab are among the brands that will take part in the first Metaverse Fashion Week.  https://t.co/hxMuuxDY9l";3;13;46;[]
312;2022-02-25 16:15:04 CET;25.02.22;Euro Journal - English News;eurojournaleng;https://twitter.com/eurojournalENG/status/1497228659450687494;"D&amp;G, Tommy Hilfiger Among the Brands Readying for Metaverse Fashion Week  https://t.co/Y0bTAaJNK4";0;0;0;[]
313;2022-02-25 15:18:50 CET;25.02.22;AGORACOM - George;agoracom;https://twitter.com/AGORACOM/status/1497214509387329536;"NEWS... $COIN @tokens_com &amp; @decentraland Announce Brands Participating in #Metaverse Fashion Week   ⏩ Including: @Roberto_Cavalli @dolcegabbana @TommyHilfiger &amp; more  ⏩ Event held on property owned by $SMURF sub @metav3rsegroup   $HIVE $ETH  #crypto   https://t.co/WzgusXzntT  https://t.co/yVmTZW2dKn";0;2;4;['https://pbs.twimg.com/media/FMcsqMBWQCQZNZJ.jpg']
314;2022-02-24 21:52:31 CET;24.02.22;LATI METAVERSE;latimetaverse;https://twitter.com/LatiMetaverse/status/1496951194538889220;"#fashion  and #luxury brands Paco Rabanne, Dolce &amp; Gabbana, Etro, Tommy Hilfiger, Dundas, Cavalli  to appear at #Metaverse Fashion Week  #NFT #NFTartists  #NFTCommunity   https://t.co/EpEuTbQRPU via @VogueBusiness";0;0;4;[]
